Gene,SNAP-n
AL606970.3,-3.82E-05
TGFBR1,-3.82E-05
AC009955.1,-3.82E-05
TMIGD3,-3.82E-05
AP001207.3,-3.82E-05
IZUMO1,-3.82E-05
LINC02025,-3.82E-05
IGF1,-3.82E-05
AL592148.3,-3.83E-05
PSD2-AS1,-3.83E-05
AC087392.5,-3.83E-05
FAM237B,-3.83E-05
AC018511.1,-3.83E-05
TBC1D10A,-3.83E-05
RNU6-926P,-3.83E-05
AL359532.1,-3.83E-05
PLPP5,-3.83E-05
FAM189B,-3.83E-05
AC012645.2,-3.83E-05
TMEM99,-3.83E-05
AL445465.1,-3.83E-05
C20orf173,-3.83E-05
FAM71F1,-3.83E-05
ARHGEF9-IT1,-3.83E-05
MYBPC3,-3.83E-05
CD180,-3.83E-05
SF3A2,-3.83E-05
AC004832.5,-3.83E-05
LINC02391,-3.83E-05
APOBEC3F,-3.83E-05
AC010524.1,-3.83E-05
AC010530.1,-3.84E-05
MGAT4D,-3.84E-05
PCAT5,-3.84E-05
RN7SL26P,-3.84E-05
RAMP2-AS1,-3.84E-05
JADE1,-3.84E-05
AC092120.1,-3.84E-05
AL590096.1,-3.84E-05
RN7SL488P,-3.84E-05
TNKS2,-3.84E-05
AC091814.1,-3.84E-05
OR2AT4,-3.84E-05
IFNAR1,-3.85E-05
TSKS,-3.85E-05
CLDN15,-3.85E-05
SNORD114-29,-3.85E-05
AC026316.3,-3.85E-05
CD2,-3.85E-05
LINC02341,-3.85E-05
AC012366.1,-3.85E-05
LIPF,-3.85E-05
STAU2-AS1,-3.85E-05
FAM110D,-3.85E-05
AC234781.1:TMLHE-AS1,-3.85E-05
AC087242.1,-3.85E-05
MYCBPAP,-3.85E-05
RNU4ATAC12P,-3.85E-05
AC007422.2,-3.86E-05
IFI44,-3.86E-05
RNA5-8SP5,-3.86E-05
AC023090.2,-3.86E-05
AC005753.1,-3.86E-05
HTR3D,-3.86E-05
MUTYH,-3.86E-05
AL024508.1,-3.86E-05
AL133384.2,-3.86E-05
CAPN11,-3.87E-05
PHOSPHO2,-3.87E-05
PAGE4,-3.87E-05
AC090948.2,-3.87E-05
AC093323.5,-3.87E-05
RBM42,-3.87E-05
POMK,-3.87E-05
AC009962.1,-3.87E-05
AC245041.3:ANXA8L1,-3.87E-05
NBPF1:NBPF3,-3.87E-05
RN7SL612P,-3.87E-05
AC112187.3,-3.87E-05
RN7SL369P,-3.88E-05
OR56B1,-3.88E-05
MMP2-AS1,-3.88E-05
AP002026.1,-3.88E-05
RNU6-49P,-3.88E-05
IL17C,-3.88E-05
LINC02123,-3.88E-05
RNU6-892P,-3.88E-05
RN7SL143P,-3.88E-05
CIDEC,-3.88E-05
TARBP2,-3.88E-05
KIF4A:KIF4B,-3.88E-05
AC112907.3,-3.89E-05
AL135925.1,-3.89E-05
AC063977.6,-3.89E-05
RGS10,-3.89E-05
AC087380.1,-3.89E-05
ZSCAN4,-3.89E-05
FAM131C,-3.89E-05
RIPOR3,-3.89E-05
TXNRD1,-3.89E-05
CCL3,-3.89E-05
AL079343.1,-3.89E-05
AC130462.1,-3.89E-05
RAET1L:ULBP2,-3.89E-05
AC019254.1,-3.89E-05
KPTN,-3.89E-05
SPACA5,-3.89E-05
AC009093.1,-3.89E-05
RNU6-665P,-3.89E-05
AC104831.1,-3.89E-05
AC084149.1,-3.89E-05
HKDC1,-3.90E-05
AC109635.2,-3.90E-05
RN7SKP192,-3.89669E-05
AL662791.5,-3.90E-05
AMOT,-3.90E-05
LINC00364,-3.90E-05
AC011604.2:AC116337.3,-3.90E-05
RNU1-67P,-3.90E-05
ARX,-3.90E-05
LINC02130,-3.90E-05
AC005808.1,-3.90E-05
PAQR9,-3.90E-05
RN7SKP198,-3.90E-05
LINC02099,-3.90E-05
LINC01187,-3.90E-05
AP000873.3,-3.90E-05
TRIM47,-3.90E-05
NOB1,-3.90E-05
AL022318.1,-3.90E-05
CCER2,-3.90E-05
MLLT1,-3.90E-05
AC079154.1,-3.91E-05
MLH1,-3.91E-05
RN7SL663P,-3.91E-05
GIPC3,-3.91E-05
AL049612.1,-3.91E-05
MUC12,-3.91E-05
AL807752.5,-3.91E-05
TIGD7,-3.91E-05
AC011604.2,-3.91E-05
AC069185.1,-3.91E-05
MST1R,-3.91E-05
FLJ30679,-3.91E-05
AC022511.1,-3.91E-05
AXDND1,-3.91E-05
AC006231.1,-3.91E-05
PAX7,-3.91E-05
AC023794.4,-3.91E-05
AP000820.1,-3.91E-05
AC092821.1,-3.91E-05
KBTBD3,-3.91E-05
CCDC177,-3.91E-05
AL512357.1,-3.92E-05
AC145146.2,-3.92E-05
AURKA,-3.92E-05
PLLP,-3.92E-05
AC090952.2,-3.92E-05
SYNE4,-3.92E-05
ELL3,-3.92E-05
AC002378.1,-3.92E-05
ABL2,-3.92E-05
MTO1,-3.92E-05
MORF4L2-AS1,-3.92E-05
AC022509.3,-3.92E-05
AC116345.3,-3.92E-05
RS1,-3.92E-05
AC073548.1,-3.92E-05
AC084706.1,-3.92E-05
C19orf81,-3.92E-05
AC093117.1,-3.92E-05
AC007599.2,-3.92E-05
NEU4,-3.93E-05
TREM1,-3.93E-05
AC073283.2,-3.93E-05
RNU6-705P,-3.93E-05
GS1-24F4.2,-3.93E-05
AL354892.2,-3.93E-05
AL137856.1,-3.93E-05
AC245164.1,-3.93E-05
LINC01297,-3.93E-05
C19orf73,-3.93E-05
KLK5,-3.93E-05
MIR8064,-3.93E-05
AC090136.3,-3.93E-05
AL139280.1,-3.93E-05
AC009803.1,-3.93E-05
PGA3:PGA4,-3.93E-05
AC004908.2:LINC00115,-3.93E-05
ENTPD2,-3.93E-05
RN7SL193P,-3.93E-05
AC021851.1,-3.94E-05
AJ009632.1,-3.94E-05
AC090643.1,-3.94E-05
AC006027.1,-3.94E-05
AL356740.3,-3.94E-05
AC012574.2,-3.94E-05
OOEP-AS1,-3.94E-05
AL358215.2,-3.94E-05
AC008669.1,-3.94E-05
AP000289.1,-3.94E-05
KIF25,-3.94E-05
AC090692.1,-3.94E-05
BANCR,-3.94E-05
AC007040.1,-3.95E-05
SBNO2,-3.95E-05
FASTK,-3.95E-05
BCL11B,-3.95E-05
AC112694.2,-3.95E-05
ARL8B,-3.95E-05
LINC00885,-3.95E-05
AC087392.2,-3.95E-05
AC025524.2,-3.95E-05
AC063949.2,-3.95E-05
DPPA3,-3.96E-05
AL137129.1,-3.96E-05
OR9A4,-3.96E-05
AP003108.3,-3.96E-05
ZNRF3-AS1,-3.96E-05
AC104184.1,-3.96E-05
AL136537.2,-3.96E-05
RNA5SP195,-3.96E-05
TMEM235,-3.96E-05
NCOA7-AS1,-3.96E-05
CLDND2,-3.96E-05
FCAR,-3.96E-05
AC011933.3,-3.96E-05
SNORD1B,-3.96E-05
FOXJ1,-3.96E-05
RGPD4,-3.97E-05
AL583859.3,-3.97E-05
LINC02112:ULK4,-3.97E-05
RGPD3:RGPD8,-3.97E-05
AL355338.1,-3.97E-05
AC239804.1,-3.97E-05
AIPL1,-3.97E-05
RNU2-15P,-3.97E-05
GOLGA8N,-3.97E-05
RRH,-3.97E-05
AP003469.2,-3.97E-05
A3GALT2,-3.97E-05
AC023813.3,-3.97E-05
LHX1,-3.97E-05
AL031775.1,-3.97E-05
PLVAP,-3.97E-05
TBC1D15,-3.98E-05
AC022898.1,-3.98E-05
AL591030.1,-3.98E-05
AC005520.1,-3.98E-05
HBA2,-3.98E-05
AC107031.1,-3.98E-05
MTUS2-AS1,-3.98E-05
AC022079.2,-3.98E-05
DLX2-AS1,-3.98E-05
DISC1-IT1,-3.98E-05
AC022532.1,-3.98E-05
AC006435.5,-3.98E-05
ZNF468,-3.98E-05
DNLZ,-3.98E-05
AC037198.2,-3.99E-05
AC011558.1,-3.99E-05
KISS1R,-3.99E-05
AC005865.1,-3.99E-05
AL390726.6,-3.99E-05
SIRPD,-3.99E-05
PGR-AS1,-3.99E-05
AC011377.1,-3.99E-05
AL160291.1,-3.99E-05
AP000251.1,-3.99E-05
AL133216.1:LINC01347,-3.99E-05
PRODH,-3.99E-05
MACROD2-IT1,-3.99E-05
MIR320A,-3.99E-05
STAP1,-3.99E-05
AC010834.3,-3.99E-05
PIEZO1,-3.99E-05
AC091057.1:AC123768.3,-3.99E-05
LDB3,-4.00E-05
SNORD116-13,-4.00E-05
LINC01498,-4.00E-05
AC010504.1,-4.00E-05
IGSF23,-4.00E-05
EXOSC7,-4.00E-05
AC009159.3,-4.00E-05
AL353596.1,-4.00E-05
IL13,-4.00E-05
AP003555.3,-4.00E-05
SCTR,-4.00E-05
BRPF1,-4.00E-05
MRPL44,-4.00E-05
AC107294.1,-4.00E-05
SCN11A,-4.00E-05
Z99943.1,-4.00E-05
AC002428.1,-4.00E-05
KRT20,-4.00E-05
OSBPL2,-4.01E-05
GRM6,-4.01E-05
AL139220.2,-4.01E-05
SPINK4,-4.01E-05
ZNF57,-4.01E-05
SPPL2C,-4.01E-05
LINC02377,-4.01E-05
AC115618.2,-4.01E-05
VAV3-AS1,-4.01E-05
MIR548XHG,-4.01E-05
ERVH-1,-4.01E-05
MYOC,-4.01E-05
TMEM94,-4.01E-05
PIH1D3,-4.02E-05
AC007610.4,-4.02E-05
SOX5-AS1,-4.02E-05
KIAA0513,-4.02E-05
GHRHR,-4.02E-05
SNORD114-2,-4.02E-05
AC055878.1,-4.02E-05
SCNN1A,-4.02E-05
AL355478.1,-4.02E-05
AC091020.1,-4.02E-05
AC025437.3,-4.02E-05
AC025034.1,-4.02E-05
DHPS,-4.02E-05
AC018442.2,-4.02E-05
AC145207.1,-4.02E-05
AC106820.4,-4.02E-05
AC245100.1,-4.02E-05
AL157400.4,-4.02E-05
AC008627.1,-4.03E-05
AL591242.1,-4.03E-05
GPHB5,-4.03E-05
AC027228.3,-4.03E-05
AC093752.2:AC138393.3,-4.03E-05
AL669831.3:ZNF596,-4.03E-05
FHL5,-4.03E-05
CYP4A11:CYP4A22,-4.03E-05
MDS2,-4.03E-05
SAE1,-4.03E-05
NKX2-2,-4.03E-05
MNDA,-4.04E-05
SNORA74A,-4.04E-05
AC016229.1,-4.04E-05
NCR3,-4.04E-05
LINC00604,-4.04E-05
RN7SL832P,-4.04E-05
AC025031.3,-4.04E-05
AC002467.1,-4.04E-05
AC016396.1,-4.04E-05
LINC00687,-4.04E-05
RPGRIP1,-4.04E-05
IGBP1-AS1,-4.04E-05
RNU6-40P,-4.04E-05
AC010998.1,-4.04E-05
ZSCAN12,-4.04E-05
AC093001.1,-4.04E-05
ZNF177,-4.05E-05
REG4,-4.05E-05
ADPRH,-4.05E-05
PDE4C,-4.05E-05
AC011447.6,-4.05E-05
ADIPOQ-AS1,-4.05E-05
PLCE1-AS2,-4.05E-05
ZNF738,-4.05E-05
AL137798.2,-4.05E-05
LINC01232,-4.05E-05
AC018410.2,-4.05E-05
WTH3DI,-4.06E-05
POU3F1,-4.06E-05
AP002360.3,-4.06E-05
Z93403.1,-4.06E-05
AL357033.1,-4.06E-05
AL355314.2,-4.06E-05
AC023442.3,-4.06E-05
AC007608.1,-4.06E-05
AC008738.1,-4.06E-05
RIMS3,-4.06E-05
LINC00269,-4.06E-05
CPN2,-4.07E-05
IL19,-4.07E-05
AL132780.1,-4.07E-05
AF196972.1,-4.07E-05
PHKA1-AS1,-4.07E-05
AC087645.3,-4.07E-05
LINC01534,-4.07E-05
ZNF44,-4.07E-05
RN7SL863P,-4.07E-05
ADGRB1,-4.07E-05
RN7SL517P,-4.07E-05
MALRD1,-4.07E-05
ELF5,-4.07E-05
ARFIP1,-4.07E-05
ZNF28:ZNF468,-4.07E-05
AC008737.3,-4.07E-05
SHB,-4.07E-05
PCP4L1,-4.08E-05
AL160408.3,-4.08E-05
AL157955.2,-4.08E-05
KMT5C,-4.08E-05
KLK2,-4.08E-05
AC021242.2,-4.08E-05
PCOLCE-AS1,-4.08E-05
MCIDAS,-4.08E-05
RNU6-43P,-4.08E-05
AL353807.2,-4.08E-05
CYBA,-4.08E-05
AP004243.1,-4.08E-05
AL021368.2,-4.08E-05
AC106900.2,-4.09E-05
AC004925.1,-4.09E-05
AC245884.8,-4.09E-05
FAM3D,-4.09E-05
RNU6-418P,-4.09E-05
EFEMP2,-4.09E-05
TNFRSF4,-4.09E-05
LINC01342,-4.09E-05
AC010519.1,-4.09E-05
AL589923.1,-4.09E-05
AC113146.1,-4.10E-05
AC009065.1,-4.10E-05
FAM98B,-4.10E-05
AC105919.1,-4.10E-05
SMIM2-IT1,-4.10E-05
FKBP15,-4.10E-05
RGPD5,-4.10E-05
LINC02233,-4.10E-05
STK4-AS1,-4.10E-05
AC025594.3,-4.10E-05
CD177,-4.10E-05
RNA5SP29,-4.10E-05
ADAM10,-4.10E-05
AC012254.5,-4.10E-05
AC034102.3,-4.10E-05
TCL6,-4.10E-05
CDHR4,-4.10E-05
RNA5SP366,-4.10E-05
TXLNA,-4.10E-05
AC097637.1,-4.10E-05
AC019163.1,-4.10E-05
ZFP37,-4.11E-05
AC011498.1,-4.11E-05
CCND2-AS2,-4.11E-05
LINC00892,-4.11E-05
MS4A6A,-4.11E-05
AP003117.2,-4.11E-05
AC145285.2:EIF3C,-4.11E-05
ZNF550,-4.11E-05
GNL3L,-4.11E-05
AL391056.1,-4.11E-05
ZNF556,-4.11E-05
S100A14,-4.11E-05
CLDN5,-4.11E-05
OTP,-4.11E-05
AC022196.1,-4.12E-05
AC104211.1,-4.12E-05
AC108156.1,-4.12E-05
LINC01511,-4.12E-05
AC096637.1,-4.12E-05
AC245748.2,-4.12E-05
AL132780.3,-4.12E-05
SLC40A1,-4.12E-05
AC004908.2,-4.12E-05
AC084876.1,-4.12E-05
ZNF783,-4.12E-05
LINC00570,-4.13E-05
PCSK7,-4.13E-05
AC093157.2,-4.13E-05
LINC00560,-4.13E-05
TERC,-4.13E-05
RER1,-4.13E-05
AC027020.2,-4.13E-05
ACYP1,-4.13E-05
MIR5192,-4.13E-05
CHAF1B,-4.13E-05
AL590666.3,-4.13E-05
CTXN3,-4.13E-05
RFXANK,-4.13E-05
ASGR1,-4.13E-05
C10orf120,-4.13E-05
LINC01715,-4.14E-05
AC000124.1,-4.14E-05
AC105219.4,-4.14E-05
AL132712.2,-4.14E-05
AC021483.2,-4.14E-05
AC146944.4:GTF2H2C,-4.14E-05
ADAM18,-4.14E-05
FLJ37035,-4.14E-05
RNF168,-4.14E-05
AC114763.1,-4.14E-05
CALHM3,-4.14E-05
XAGE5,-4.14E-05
NAGK,-4.14E-05
LYPD2,-4.14E-05
AC003985.2,-4.14E-05
SPACA6P-AS,-4.14E-05
SNORD15B,-4.15E-05
CCDC28A,-4.15E-05
RDH16,-4.15E-05
FGD5-AS1,-4.15E-05
AL591503.1,-4.15E-05
FP325330.3,-4.15E-05
EPYC,-4.15E-05
AC105999.2,-4.15E-05
RN7SL555P,-4.15E-05
AC018607.1,-4.15E-05
RNU1-112P,-4.16E-05
KCNJ12:KCNJ18,-4.16E-05
AC131571.1,-4.16E-05
STX11,-4.16E-05
LGALS4,-4.16E-05
AC104472.1,-4.16E-05
ONECUT1,-4.16E-05
AL160271.1,-4.16E-05
AC008448.1,-4.16E-05
ZBED5-AS1,-4.16E-05
AL357314.1,-4.17E-05
CPSF7,-4.17E-05
INTS6,-4.17E-05
EPPIN,-4.17E-05
CHRNA4,-4.17E-05
RRAGC,-4.17E-05
MAGED4,-4.17E-05
GLB1L3,-4.17E-05
AL589826.2,-4.17E-05
SLC6A4,-4.17E-05
GIMAP8,-4.17E-05
BRCA1,-4.17E-05
SLC16A10,-4.17E-05
AL353746.1,-4.17E-05
CDC25A,-4.17E-05
TNFSF15,-4.17E-05
RN7SL797P,-4.17E-05
AJ239318.1:AP005242.3,-4.18E-05
C17orf53,-4.18E-05
ACOT1,-4.18E-05
RPE:RPEL1,-4.18E-05
CES3,-4.18E-05
SLC25A34,-4.18E-05
LINC00692,-4.18E-05
AL133163.2,-4.18E-05
FGD3,-4.18E-05
AC007216.4,-4.18E-05
AL133299.1,-4.18E-05
AC098851.1,-4.18E-05
AC015849.2,-4.18E-05
ANXA3,-4.18E-05
KDM2A,-4.18E-05
RN7SL43P,-4.18E-05
GSG1,-4.19E-05
AL110504.1,-4.19E-05
AC092127.1,-4.19E-05
FCGRT,-4.19E-05
AC024451.4,-4.19E-05
AL023803.3,-4.19E-05
AC007614.1,-4.19E-05
KLK12,-4.19E-05
PATE2,-4.19E-05
MAP3K9,-4.19E-05
LINC01436,-4.19E-05
SNORD114-15:SNORD116-23,-4.19E-05
C1orf185,-4.19E-05
CARNS1,-4.20E-05
LINC02428,-4.20E-05
AL121672.1,-4.20E-05
AC090587.1,-4.20E-05
ARL5C,-4.20E-05
AP002761.3,-4.20E-05
TLE6,-4.20E-05
ZNF570,-4.20E-05
AC068672.2,-4.20E-05
AC016766.1,-4.20E-05
HMBOX1-IT1,-4.21E-05
AC096666.1,-4.21E-05
RNU1-63P,-4.21E-05
AL078604.2,-4.21E-05
AC138646.1,-4.21E-05
AC108860.2,-4.21E-05
CDKN2A,-4.21E-05
AC007223.1,-4.21E-05
AL096817.1,-4.21E-05
AL157414.1,-4.22E-05
AL034428.1,-4.22E-05
TTI2,-4.22E-05
AC008781.1,-4.22E-05
ASB10,-4.22E-05
RHOU,-4.22E-05
C2orf74,-4.23E-05
LINC01705,-4.23E-05
AC012170.2,-4.23E-05
LHB,-4.23E-05
AC074194.1,-4.23E-05
SBF1,-4.23E-05
RNY1P11,-4.23E-05
AC005064.1,-4.23E-05
OR51B6,-4.24E-05
PRKAR2A-AS1,-4.24E-05
HES2,-4.24E-05
NPIPA2,-4.24E-05
CPS1-IT1,-4.24E-05
NR0B2,-4.24E-05
C21orf91,-4.24E-05
MIXL1,-4.24E-05
OPRM1,-4.24E-05
DLGAP1-AS5,-4.24E-05
LPIN3,-4.24E-05
AC025180.1,-4.25E-05
AC010809.3,-4.25E-05
TSPYL4,-4.25E-05
SNORD13P3,-4.25E-05
BRICD5,-4.25E-05
AF064858.2,-4.25E-05
AC100836.1,-4.25E-05
AL050344.1,-4.25E-05
AL627309.1:LINC02193,-4.25E-05
AC121154.1,-4.25E-05
AC005301.1:ANKRD62,-4.25E-05
RNU4ATAC16P,-4.26E-05
GNAS-AS1,-4.26E-05
AC009318.2,-4.26E-05
LINC01985,-4.26E-05
AL355997.1,-4.26E-05
AL162311.3,-4.26E-05
CHERP,-4.26E-05
AC092718.1,-4.26E-05
HSD17B2,-4.26E-05
AC137056.1:AC141273.1,-4.27E-05
WWC2-AS2,-4.27E-05
LMX1B,-4.27E-05
AL355112.1,-4.27E-05
Z95331.1,-4.27E-05
RN7SL655P,-4.27E-05
AC005225.1,-4.27E-05
AC007546.2,-4.27E-05
AC005845.1,-4.27E-05
FO393415.3,-4.27E-05
ZNF705B,-4.27E-05
DDX27,-4.27E-05
AL133456.1,-4.28E-05
CD80,-4.28E-05
NTS,-4.28E-05
AP006621.2,-4.28E-05
LINC00483,-4.28E-05
LINC02202,-4.28E-05
AC009154.1,-4.28E-05
MEIS1-AS3,-4.28E-05
PRKCB,-4.29E-05
AC090376.1,-4.29E-05
ZBTB6,-4.29E-05
NEK3,-4.29E-05
LINC02161,-4.29E-05
LHFPL3-AS2,-4.29E-05
AC023300.3,-4.29E-05
AC087501.3,-4.29E-05
AC011752.1,-4.29E-05
AC007513.1,-4.29E-05
RN7SKP264,-4.29E-05
INAFM2,-4.29E-05
LINC01829,-4.29E-05
PRSS1,-4.29E-05
AP005205.3,-4.29E-05
AP000842.3,-4.29E-05
AC003005.1:ZNF773,-4.30E-05
LINC01445,-4.30E-05
IBA57,-4.30E-05
PIBF1,-4.30E-05
TERF1,-4.30E-05
ASZ1,-4.30E-05
ERVV-1,-4.30E-05
AC015813.4,-4.30E-05
RMND1,-4.30E-05
SP9,-4.30E-05
SEMA3F-AS1,-4.30E-05
AC079610.1,-4.30E-05
AC016717.3,-4.30E-05
TCEAL3:TCEAL6,-4.30E-05
LINC01669,-4.31E-05
LINC02410,-4.31E-05
AC008115.1,-4.31E-05
MUM1,-4.31E-05
RHAG,-4.31E-05
AL021026.1,-4.31E-05
AC104232.2,-4.31E-05
RNU6ATAC35P,-4.31E-05
C8orf22,-4.31E-05
CDSN,-4.31E-05
RN7SL850P,-4.31E-05
MRPS11,-4.31E-05
PAXBP1,-4.32E-05
AP003900.1:FAM230C,-4.32E-05
LINC02219,-4.32E-05
LGALS9:LGALS9C,-4.32E-05
AL356652.1,-4.32E-05
AC093525.10:AC141586.4,-4.32E-05
AC063980.1,-4.32E-05
KDM8,-4.32E-05
RNU6-222P,-4.32E-05
LMX1A,-4.32E-05
RN7SL364P,-4.32E-05
AC046158.4,-4.32E-05
IL13RA1,-4.32E-05
SETD1A,-4.32E-05
ZNF157,-4.32E-05
CHD4,-4.32E-05
UBE2Q2L,-4.32E-05
TBC1D10C,-4.33E-05
RNU6-78P,-4.33E-05
MGP,-4.33E-05
LINC00407,-4.33E-05
TMEM2,-4.33E-05
RLN1,-4.33E-05
ZNF254,-4.33E-05
AC114808.2,-4.33E-05
RNA5SP139,-4.33413E-05
EREG,-4.34E-05
AC083900.1,-4.34E-05
AC104534.1,-4.34E-05
SAMD7,-4.34E-05
RNU4-78P,-4.34E-05
AC003956.1,-4.34E-05
AC087897.2,-4.34E-05
AL133243.4,-4.34E-05
RNU6ATAC12P,-4.34E-05
AC103808.2,-4.34E-05
IGLV1-50,-4.34E-05
AP001267.2,-4.35E-05
AC087565.2,-4.35E-05
P3H2-AS1,-4.35E-05
FAM83C,-4.35E-05
SPECC1L-ADORA2A,-4.35E-05
SNAI2,-4.35E-05
AL133481.3,-4.35E-05
LINC01882,-4.35E-05
AC012555.2,-4.35E-05
MIR3945HG,-4.35E-05
AC016745.2,-4.35E-05
AL158829.1,-4.35E-05
RN7SL246P,-4.35E-05
AC078909.2,-4.36E-05
AC066612.2,-4.36E-05
AC007879.1,-4.36E-05
WDR53,-4.36E-05
SAA2-SAA4,-4.36E-05
AC011455.1,-4.36E-05
AC004264.3,-4.36E-05
RNU6-987P,-4.36E-05
ARMC8,-4.36E-05
AC090181.2,-4.36E-05
AL355987.4,-4.36E-05
LINC01525,-4.36E-05
ZNF436,-4.37E-05
LINC02118,-4.37E-05
AL021707.2,-4.37E-05
AC093484.2,-4.37E-05
SPANXN4,-4.37E-05
SIM1,-4.37E-05
ELF4,-4.37E-05
RNU6-398P,-4.37E-05
HIST1H1C,-4.37E-05
AC087269.1,-4.37E-05
HIST1H4B,-4.37E-05
CSRP3,-4.38E-05
DCST2,-4.38E-05
PRIMA1,-4.38E-05
AC103409.1,-4.38E-05
AC010261.2,-4.38E-05
AP003064.2,-4.38E-05
SNORA59A:SNORA59B,-4.38E-05
PEX5,-4.38E-05
AL353804.2,-4.38E-05
CYP4F22,-4.38E-05
FRAT1,-4.38E-05
NUTM2F:NUTM2G,-4.38E-05
AP005264.3,-4.39E-05
RBP3,-4.39E-05
RAB44,-4.39E-05
AC068792.1,-4.39E-05
AC007881.3,-4.39E-05
ZC3H18,-4.39E-05
THRA1/BTR,-4.39E-05
RAB40A:RAB40AL,-4.39E-05
AC104699.1,-4.39E-05
AC084855.1,-4.39E-05
AC109471.3,-4.39E-05
HLA-DOB,-4.39E-05
ALKAL1,-4.40E-05
FCN1,-4.40E-05
AL358154.1,-4.40E-05
SLC37A2,-4.40E-05
KCNMB1,-4.40E-05
AL078590.3:RASGEF1B,-4.40E-05
AC117395.3,-4.40E-05
WISP1,-4.40E-05
Z99755.3,-4.41E-05
ANKRD36:ANKRD36C,-4.41E-05
AC138466.4,-4.41E-05
AC104688.1,-4.41E-05
RN7SL127P,-4.42E-05
AC108449.2,-4.42E-05
LINC01598,-4.42E-05
AP003419.3,-4.42E-05
ZBTB20-AS1,-4.42E-05
BCAS4,-4.42E-05
LIME1,-4.42E-05
AC012254.1,-4.42E-05
LINC02266,-4.42E-05
IGFBP7,-4.42E-05
RNU4ATAC,-4.42E-05
ATF6B,-4.42E-05
KRT16,-4.42E-05
ZNF551,-4.42E-05
TRAK1,-4.42E-05
AC008938.1,-4.42E-05
PAGE2,-4.43E-05
PVALB,-4.43E-05
AP001208.2,-4.43E-05
FAM225B,-4.43E-05
GAREM2,-4.43E-05
AC008147.1,-4.43E-05
KAT6A,-4.43E-05
AC008991.1,-4.43E-05
PAQR6,-4.43E-05
MNX1-AS2,-4.43E-05
RBP7,-4.43E-05
AC022034.2,-4.43E-05
OPRK1,-4.44E-05
RNU6-798P,-4.44E-05
FRZB,-4.44E-05
AC091181.1,-4.44E-05
ASPG,-4.44E-05
NBPF11:NBPF9,-4.44E-05
AC116348.3,-4.44E-05
ROGDI,-4.44E-05
ETAA1,-4.44E-05
RNU6-1093P,-4.44E-05
AL020996.2,-4.44E-05
AC092637.1,-4.44E-05
RNU1-106P,-4.44E-05
LINC02216,-4.44E-05
FLT3,-4.44E-05
KLRF1,-4.44E-05
AC100793.4,-4.44E-05
RIPK2,-4.45E-05
RNU6-888P,-4.45E-05
RNU6-905P,-4.45E-05
MIR570,-4.45E-05
AL118505.1,-4.45E-05
U47924.2,-4.45E-05
CCM2L,-4.45E-05
AL157838.1,-4.45E-05
AC061999.1,-4.45E-05
PABPC4,-4.45E-05
AL391422.3,-4.45E-05
PRODH2,-4.45E-05
AL590714.1,-4.45E-05
PRRT4,-4.45E-05
USP54,-4.45E-05
BLM,-4.46E-05
CRABP2,-4.46E-05
AC015883.1,-4.46E-05
AL596325.1,-4.46E-05
AC008569.2,-4.46E-05
NUTM1,-4.46E-05
AC105402.3:MT-RNR1,-4.46E-05
AC116914.1,-4.46E-05
ELOVL4,-4.46E-05
AC109830.1,-4.46E-05
C20orf204,-4.46E-05
AC092892.1,-4.47E-05
LINC01681,-4.47E-05
AC069360.1,-4.47E-05
SIRT5,-4.47E-05
LINC01662,-4.47E-05
SNORD113-9,-4.47E-05
AP001458.2,-4.47E-05
EYA2,-4.47E-05
PRR14,-4.47E-05
SMIM2-AS1,-4.47E-05
WFDC13,-4.47E-05
CREB3L3,-4.47E-05
AC097372.4,-4.47E-05
SLC38A8,-4.47E-05
UBQLNL,-4.47E-05
AC022075.1:AP000974.1,-4.47E-05
AC016395.1,-4.47E-05
AL137802.1,-4.48E-05
AC123023.1,-4.48E-05
OLFML3,-4.48E-05
IFI27,-4.48E-05
AC141586.3,-4.48E-05
DDX11-AS1,-4.48E-05
CENPQ,-4.48E-05
FAM209A:FAM209B,-4.48E-05
TMEM177,-4.48E-05
AC136285.1,-4.48E-05
AC024601.1,-4.48E-05
AP003086.1,-4.48E-05
EFNA2:SLC5A5,-4.49E-05
AL365204.2,-4.49E-05
BROX,-4.49E-05
STARD13,-4.49E-05
AC243829.1,-4.49E-05
FRG2C,-4.49E-05
SNORD14A,-4.49E-05
ANKRD30A,-4.49E-05
BBS1,-4.49E-05
ITGB7,-4.49E-05
AL122035.2,-4.50E-05
AP003784.1,-4.50E-05
ZNF639,-4.50E-05
AC026401.2,-4.50E-05
AC245187.1,-4.50E-05
LSM5,-4.50E-05
AC007285.2,-4.50E-05
AC022884.1,-4.50E-05
CAPN3,-4.50E-05
SNORA24B,-4.50E-05
AC107029.2,-4.50E-05
AC005042.2,-4.50E-05
RAB20,-4.50E-05
AC010327.4,-4.51E-05
AC019068.1,-4.51E-05
ECM1,-4.51E-05
AC108024.1,-4.51E-05
LRRC39,-4.51E-05
SS18,-4.51E-05
RN7SL762P,-4.51E-05
URM1,-4.51E-05
AC244021.2,-4.51E-05
LINC01833,-4.51E-05
OTOP2,-4.51E-05
Z86062.2,-4.51E-05
RGS1,-4.51E-05
ARSD-AS1,-4.51E-05
RNU6-560P,-4.51E-05
RNU6-598P,-4.51E-05
AL158839.1,-4.51E-05
